ACM Instruments v4 analysis (09/Mar/2010 20:05),,,,,,
,,,,,,
File name,C:\data\Uma\08 March cathodic polarisation Tin-2,,,,,
Test type,Current & voltage / time,,,,,
Instrument serial number,1207,,,,,
Physical channel,1,,,,,
Sequence number,1,,,,,
ZRA Number,n/a,,,,,
Time and Date,8/3/2010 17:47,,,,,
Data points,1800,,,,,
Read rate (sec),1,,,,,
Area (cm²),1,,,,,
Rest Potential (mV),Not recorded,,,,,
Metal,Lead,,,,,
Metal factor,2987,,,,,
Ba (mV),120,,,,,
Bc (mV),120,,,,,
Delta V (mV),16.293,,,,,
Delta I (mA/cm²),n/a,,,,,
Average V (mV),-438.39,,,,,
Average I (mA/cm²),n/a,,,,,
Delta R (Ohms.cm²),n/a,,,,,
Icorr (mA/cm²),n/a,,,,,
Corrosion Rate (mm/year),n/a,,,,,
Corrosion rate (mils/yr),n/a,,,,,
Step Potential (mV),n/a,,,,,
Time Between Readings , 1 Seconds,,,,,
126,,-430.92,,103.93,,0.1240234
127,,-430.96,,126.73,,0.125
128,,-430.96,,125.98,,0.1259766
129,,-431,,93.026,,0.1269531
130,,-431.02,,92.011,,0.1279297
131,,-431.04,,122.84,,0.1289063
132,,-431.09,,119.57,,0.1298828
133,,-431.1,,90.085,,0.1308594
134,,-431.11,,90.114,,0.1318359
135,,-431.14,,111.95,,0.1328125
136,,-431.17,,117.25,,0.1337891
137,,-431.18,,91.789,,0.1347656
138,,-431.2,,80.402,,0.1357422
139,,-431.2,,105.97,,0.1367188
140,,-431.25,,114.95,,0.1376953
141,,-431.25,,91.49,,0.1386719
142,,-431.27,,77.272,,0.1396484
143,,-431.3,,97.488,,0.140625
144,,-431.32,,108.73,,0.1416016
145,,-431.34,,92.366,,0.1425781
146,,-431.32,,72.665,,0.1435547
147,,-431.34,,90.038,,0.1445313
148,,-431.35,,106.93,,0.1455078
149,,-431.37,,89.312,,0.1464844
150,,-431.39,,72,,0.1474609
151,,-431.41,,86.409,,0.1484375
152,,-431.41,,99.659,,0.1494141
153,,-431.44,,92.239,,0.1503906
154,,-431.44,,70.936,,0.1513672
155,,-431.43,,76.189,,0.1523438
156,,-431.45,,96.873,,0.1533203
157,,-431.44,,89.997,,0.1542969
158,,-431.45,,69.051,,0.1552734
159,,-431.47,,73.161,,0.15625
160,,-431.45,,91.525,,0.1572266
161,,-431.46,,89.655,,0.1582031
162,,-431.46,,70.132,,0.1591797
163,,-431.45,,68.867,,0.1601563
164,,-431.46,,86.754,,0.1611328
165,,-431.44,,86.83,,0.1621094
166,,-431.43,,69.045,,0.1630859
167,,-431.43,,65.555,,0.1640625
168,,-431.42,,80.749,,0.1650391
169,,-431.4,,84.45,,0.1660156
170,,-431.4,,71.599,,0.1669922
171,,-431.4,,61.703,,0.1679688
172,,-431.38,,74.801,,0.1689453
173,,-431.39,,84.42,,0.1699219
174,,-431.35,,68.459,,0.1708984
175,,-431.35,,58.257,,0.171875
176,,-431.33,,73.878,,0.1728516
177,,-431.33,,80.46,,0.1738281
178,,-431.32,,69.762,,0.1748047
179,,-431.31,,57.031,,0.1757813
180,,-431.31,,66.235,,0.1767578
181,,-431.3,,79.008,,0.1777344
182,,-431.29,,69.594,,0.1787109
183,,-431.27,,55.582,,0.1796875
184,,-431.25,,63.23,,0.1806641
185,,-431.25,,74.762,,0.1816406
186,,-431.21,,69.222,,0.1826172
187,,-431.2,,56.378,,0.1835938
188,,-431.18,,58.034,,0.1845703
189,,-431.18,,70.972,,0.1855469
190,,-431.17,,68.975,,0.1865234
191,,-431.15,,56.136,,0.1875
192,,-431.14,,55.586,,0.1884766
193,,-431.12,,69.663,,0.1894531
194,,-431.1,,68.359,,0.1904297
195,,-431.09,,56.856,,0.1914063
196,,-431.08,,53.106,,0.1923828
197,,-431.05,,65.968,,0.1933594
198,,-431.04,,67.518,,0.1943359
199,,-431.03,,53.973,,0.1953125
200,,-431.01,,49.356,,0.1962891
201,,-430.99,,63.649,,0.1972656
202,,-430.94,,65.796,,0.1982422
203,,-430.88,,56.091,,0.1992188
204,,-430.83,,49.375,,0.2001953
205,,-430.86,,58.807,,0.2011719
206,,-430.86,,65.611,,0.2021484
207,,-430.83,,55.779,,0.203125
208,,-430.79,,45.97,,0.2041016
209,,-430.79,,55.982,,0.2050781
210,,-430.76,,63.084,,0.2060547
211,,-430.75,,55.237,,0.2070313
212,,-430.7,,46.249,,0.2080078
213,,-430.67,,52.331,,0.2089844
214,,-430.67,,61.547,,0.2099609
215,,-430.61,,56.924,,0.2109375
216,,-430.67,,43.853,,0.2119141
217,,-430.66,,50.408,,0.2128906
218,,-430.62,,59.767,,0.2138672
219,,-430.59,,55.07,,0.2148438
220,,-430.57,,44.632,,0.2158203
221,,-430.54,,48.829,,0.2167969
222,,-430.52,,57.836,,0.2177734
223,,-430.47,,56.068,,0.21875
224,,-430.43,,44.424,,0.2197266
225,,-430.41,,46.041,,0.2207031
226,,-430.37,,54.766,,0.2216797
227,,-430.35,,54.533,,0.2226563
228,,-430.3,,44.538,,0.2236328
229,,-430.26,,42.702,,0.2246094
230,,-430.23,,52.465,,0.2255859
231,,-430.21,,54.039,,0.2265625
232,,-430.15,,44.051,,0.2275391
233,,-430.12,,41.327,,0.2285156
234,,-430.1,,50.968,,0.2294922
235,,-430.05,,51.753,,0.2304688
236,,-430.01,,43.788,,0.2314453
237,,-429.98,,41.501,,0.2324219
238,,-429.95,,48.533,,0.2333984
239,,-429.93,,49.958,,0.234375
240,,-429.88,,44.963,,0.2353516
241,,-429.84,,38.61,,0.2363281
242,,-429.78,,45.874,,0.2373047
243,,-429.75,,50.857,,0.2382813
244,,-429.72,,44.467,,0.2392578
245,,-429.67,,38.726,,0.2402344
246,,-429.63,,44.653,,0.2412109
247,,-429.61,,48.915,,0.2421875
248,,-429.57,,44.775,,0.2431641
249,,-429.51,,37.332,,0.2441406
250,,-429.5,,42.099,,0.2451172
251,,-429.44,,48.377,,0.2460938
252,,-429.43,,44.061,,0.2470703
253,,-429.39,,37.648,,0.2480469
254,,-429.32,,40.475,,0.2490234
255,,-429.31,,45.93,,0.25
256,,-429.24,,43.625,,0.2509766
257,,-429.22,,38.695,,0.2519531
258,,-429.18,,38.486,,0.2529297
259,,-429.1,,44.917,,0.2539063
260,,-429.09,,44.189,,0.2548828
261,,-429.04,,37.504,,0.2558594
262,,-429.01,,38.475,,0.2568359
263,,-428.96,,43.441,,0.2578125
264,,-428.91,,43.794,,0.2587891
265,,-428.86,,37.988,,0.2597656
266,,-428.83,,36.392,,0.2607422
267,,-428.78,,41.419,,0.2617188
268,,-428.74,,43.222,,0.2626953
269,,-428.71,,38.097,,0.2636719
270,,-428.66,,36.458,,0.2646484
271,,-428.6,,40.114,,0.265625
272,,-428.57,,41.765,,0.2666016
273,,-428.54,,38.459,,0.2675781
274,,-428.47,,35.014,,0.2685547
275,,-428.43,,38.686,,0.2695313
276,,-428.4,,42.307,,0.2705078
277,,-428.35,,37.703,,0.2714844
278,,-428.29,,33.997,,0.2724609
279,,-428.25,,38.369,,0.2734375
280,,-428.21,,40.33,,0.2744141
281,,-428.13,,38.698,,0.2753906
282,,-428.11,,34.857,,0.2763672
283,,-428.06,,35.916,,0.2773438
284,,-427.99,,39.882,,0.2783203
285,,-427.96,,38.256,,0.2792969
286,,-427.9,,34.12,,0.2802734
287,,-427.85,,35.552,,0.28125
288,,-427.79,,38.939,,0.2822266
289,,-427.75,,38.458,,0.2832031
290,,-427.71,,34.469,,0.2841797
291,,-427.67,,34.503,,0.2851563
292,,-427.64,,37.311,,0.2861328
293,,-427.57,,38.464,,0.2871094
294,,-427.53,,33.648,,0.2880859
295,,-427.47,,33.825,,0.2890625
296,,-427.45,,37.526,,0.2900391
297,,-427.4,,37.333,,0.2910156
298,,-427.34,,34.25,,0.2919922
299,,-427.3,,32.313,,0.2929688
300,,-427.22,,35.732,,0.2939453
301,,-427.2,,37.44,,0.2949219
302,,-427.14,,33.396,,0.2958984
303,,-427.11,,31.205,,0.296875
304,,-427.07,,34.912,,0.2978516
305,,-427,,36.893,,0.2988281
306,,-426.94,,33.069,,0.2998047
307,,-426.9,,31.289,,0.3007813
308,,-426.86,,32.916,,0.3017578
309,,-426.82,,36.242,,0.3027344
310,,-426.77,,33.6,,0.3037109
311,,-426.72,,30.93,,0.3046875
312,,-426.69,,33.476,,0.3056641
313,,-426.61,,36.177,,0.3066406
314,,-426.57,,33.541,,0.3076172
315,,-426.52,,30.392,,0.3085938
316,,-426.49,,31.769,,0.3095703
317,,-426.42,,35.618,,0.3105469
318,,-426.36,,32.668,,0.3115234
319,,-426.32,,29.853,,0.3125
320,,-426.27,,31.685,,0.3134766
321,,-426.24,,33.738,,0.3144531
322,,-426.17,,32.888,,0.3154297
323,,-426.12,,29.748,,0.3164063
324,,-426.08,,30.057,,0.3173828
325,,-426.04,,33.31,,0.3183594
326,,-425.98,,33.192,,0.3193359
327,,-425.92,,29.582,,0.3203125
328,,-425.89,,29.672,,0.3212891
329,,-425.84,,33.591,,0.3222656
330,,-425.78,,32.082,,0.3232422
331,,-425.75,,29.954,,0.3242188
332,,-425.68,,29.25,,0.3251953
333,,-425.66,,31.71,,0.3261719
334,,-425.61,,32.494,,0.3271484
335,,-425.54,,29.732,,0.328125
336,,-425.49,,28.213,,0.3291016
337,,-425.44,,31.289,,0.3300781
338,,-425.42,,32.587,,0.3310547
339,,-425.37,,29.817,,0.3320313
340,,-425.32,,26.951,,0.3330078
341,,-425.26,,29.966,,0.3339844
